Session ID,Customer ID,Pages Visited,Timestamp Interaction
SESS_1082,CUST_0104,"['Cart Page', 'Category Page', 'Checkout Page', 'Homepage', 'Order Confirmation Page']",2024-04-27 07:06:42
SESS_1083,CUST_0758,"['Order Confirmation Page', 'Homepage', 'Category Page', 'Cart Page']",2024-06-07 12:40:05
SESS_1084,CUST_0839,"['Checkout Page', 'Category Page', 'Order Confirmation Page', 'Homepage', 'Product Detail Page']",2022-10-11 06:34:21
SESS_1085,CUST_0061,"['Order Confirmation Page', 'Homepage', 'Category Page', 'Checkout Page', 'Product Detail Page', 'Cart Page']",2024-01-03 16:18:40
SESS_1086,CUST_0302,"['Checkout Page', 'Product Detail Page', 'Category Page', 'Order Confirmation Page', 'Homepage']",2022-10-24 21:22:14
SESS_1087,CUST_0117,"['Category Page', 'Product Detail Page', 'Homepage', 'Order Confirmation Page', 'Checkout Page', 'Cart Page']",2023-07-21 23:35:13
SESS_1088,CUST_0741,"['Checkout Page', 'Product Detail Page', 'Homepage', 'Cart Page', 'Category Page']",2023-04-07 21:45:53
SESS_1089,CUST_0351,"['Product Detail Page', 'Category Page', 'Checkout Page', 'Order Confirmation Page', 'Cart Page', 'Homepage']",2023-01-10 13:06:45
SESS_1090,CUST_0360,"['Category Page', 'Homepage', 'Order Confirmation Page']",2023-12-11 17:45:47
SESS_1091,CUST_0654,"['Product Detail Page', 'Homepage', 'Category Page', 'Order Confirmation Page', 'Checkout Page']",2023-11-12 14:09:22
SESS_1092,CUST_0988,"['Checkout Page', 'Product Detail Page', 'Cart Page']",2023-09-26 21:09:39
SESS_1093,CUST_0226,"['Order Confirmation Page', 'Checkout Page', 'Product Detail Page']",2022-09-02 11:42:26
SESS_1094,CUST_0749,"['Homepage', 'Checkout Page', 'Cart Page', 'Product Detail Page', 'Order Confirmation Page']",2023-01-06 00:43:28
SESS_1095,CUST_0255,"['Homepage', 'Order Confirmation Page', 'Checkout Page', 'Category Page', 'Cart Page']",2023-07-29 15:05:03
SESS_1096,CUST_0473,"['Product Detail Page', 'Checkout Page', 'Category Page', 'Homepage', 'Cart Page']",2024-07-04 23:30:37
SESS_1097,CUST_0149,"['Cart Page', 'Order Confirmation Page', 'Product Detail Page', 'Category Page']",2023-02-25 10:02:15
SESS_1098,CUST_0523,"['Product Detail Page', 'Cart Page', 'Homepage']",2023-04-16 17:44:39
SESS_1099,CUST_0195,"['Order Confirmation Page', 'Product Detail Page', 'Category Page', 'Checkout Page']",2023-01-06 23:59:00
SESS_1100,CUST_0836,"['Product Detail Page', 'Category Page', 'Cart Page', 'Checkout Page', 'Homepage']",2022-10-10 06:34:21
SESS_1101,CUST_0300,"['Order Confirmation Page', 'Category Page', 'Cart Page', 'Homepage', 'Checkout Page']",2024-05-07 04:07:06
SESS_1102,CUST_0757,"['Order Confirmation Page', 'Homepage', 'Cart Page', 'Checkout Page']",2024-05-20 12:10:06
SESS_1103,CUST_0202,"['Order Confirmation Page', 'Checkout Page', 'Homepage', 'Category Page', 'Product Detail Page']",2024-09-13 10:18:57
SESS_1104,CUST_0062,"['Checkout Page', 'Product Detail Page', 'Order Confirmation Page']",2023-10-25 01:09:46
SESS_1105,CUST_0837,"['Checkout Page', 'Category Page', 'Order Confirmation Page', 'Cart Page', 'Homepage']",2024-01-07 20:42:45
SESS_1106,CUST_0408,"['Cart Page', 'Product Detail Page', 'Order Confirmation Page']",2023-05-08 02:01:26
SESS_1107,CUST_0634,"['Cart Page', 'Category Page', 'Homepage', 'Checkout Page', 'Product Detail Page', 'Order Confirmation Page']",2023-05-07 09:41:49
SESS_1108,CUST_0835,"['Product Detail Page', 'Cart Page', 'Order Confirmation Page']",2023-07-26 15:33:52
SESS_1109,CUST_0472,"['Cart Page', 'Category Page', 'Checkout Page', 'Product Detail Page', 'Order Confirmation Page']",2023-04-06 10:29:22
SESS_1110,CUST_0517,"['Category Page', 'Order Confirmation Page', 'Checkout Page', 'Homepage', 'Cart Page']",2022-11-28 01:42:54
SESS_1111,CUST_0383,"['Cart Page', 'Homepage', 'Product Detail Page', 'Order Confirmation Page', 'Category Page', 'Checkout Page']",2023-02-27 15:54:30
SESS_1112,CUST_0759,"['Homepage', 'Order Confirmation Page', 'Checkout Page', 'Category Page']",2023-10-23 02:07:09
SESS_1113,CUST_0910,"['Order Confirmation Page', 'Cart Page', 'Product Detail Page']",2022-10-09 13:23:38
SESS_1114,CUST_0322,"['Cart Page', 'Order Confirmation Page', 'Homepage', 'Category Page', 'Checkout Page', 'Product Detail Page']",2024-01-10 22:34:53
SESS_1115,CUST_0682,"['Category Page', 'Checkout Page', 'Cart Page', 'Order Confirmation Page', 'Product Detail Page', 'Homepage']",2023-06-25 12:41:24
SESS_1116,CUST_0927,"['Product Detail Page', 'Checkout Page', 'Order Confirmation Page', 'Cart Page', 'Category Page']",2022-11-06 19:10:06
SESS_1117,CUST_0613,"['Order Confirmation Page', 'Cart Page', 'Homepage', 'Category Page', 'Product Detail Page', 'Checkout Page']",2022-09-04 09:33:34
SESS_1118,CUST_0545,"['Homepage', 'Checkout Page', 'Product Detail Page', 'Cart Page', 'Category Page']",2023-10-19 22:02:16
SESS_1119,CUST_0709,"['Checkout Page', 'Cart Page', 'Product Detail Page']",2024-02-09 11:27:28
SESS_1120,CUST_0325,"['Cart Page', 'Checkout Page', 'Product Detail Page', 'Order Confirmation Page', 'Category Page']",2022-12-23 10:44:22
SESS_1121,CUST_0108,"['Category Page', 'Cart Page', 'Order Confirmation Page', 'Checkout Page', 'Homepage', 'Product Detail Page']",2024-04-25 12:48:58
SESS_1122,CUST_0687,"['Checkout Page', 'Order Confirmation Page', 'Category Page', 'Product Detail Page', 'Cart Page', 'Homepage']",2022-12-02 18:20:03
SESS_1123,CUST_0583,"['Category Page', 'Checkout Page', 'Product Detail Page', 'Order Confirmation Page', 'Homepage', 'Cart Page']",2024-07-11 05:41:27
SESS_1124,CUST_0963,"['Homepage', 'Checkout Page', 'Category Page', 'Product Detail Page', 'Cart Page', 'Order Confirmation Page']",2024-03-28 07:39:26
SESS_1125,CUST_0553,"['Homepage', 'Order Confirmation Page', 'Category Page', 'Checkout Page']",2024-05-25 11:01:25
SESS_1126,CUST_0896,"['Product Detail Page', 'Homepage', 'Cart Page', 'Checkout Page', 'Category Page', 'Order Confirmation Page']",2023-08-30 02:57:50
SESS_1127,CUST_0943,"['Category Page', 'Product Detail Page', 'Homepage', 'Order Confirmation Page']",2024-07-11 18:33:40
SESS_1128,CUST_0414,"['Homepage', 'Order Confirmation Page', 'Category Page']",2024-06-14 19:10:52
SESS_1129,CUST_0805,"['Homepage', 'Order Confirmation Page', 'Cart Page', 'Product Detail Page', 'Checkout Page', 'Category Page']",2023-08-21 10:33:02
SESS_1130,CUST_0055,"['Product Detail Page', 'Homepage', 'Category Page', 'Order Confirmation Page', 'Cart Page']",2023-06-27 18:17:58
SESS_1131,CUST_0088,"['Order Confirmation Page', 'Checkout Page', 'Product Detail Page', 'Cart Page']",2023-03-27 09:19:27
SESS_1132,CUST_0739,"['Order Confirmation Page', 'Category Page', 'Product Detail Page']",2023-12-06 06:35:32
SESS_1133,CUST_0183,"['Homepage', 'Checkout Page', 'Category Page', 'Order Confirmation Page', 'Cart Page', 'Product Detail Page']",2023-03-02 00:07:39
SESS_1134,CUST_0818,"['Category Page', 'Order Confirmation Page', 'Checkout Page']",2024-10-02 18:50:02
SESS_1135,CUST_0197,"['Checkout Page', 'Category Page', 'Product Detail Page']",2023-08-19 15:24:44
SESS_1136,CUST_0546,"['Cart Page', 'Category Page', 'Checkout Page', 'Homepage']",2024-08-16 18:24:30
SESS_1137,CUST_0308,"['Order Confirmation Page', 'Cart Page', 'Checkout Page']",2023-04-25 06:09:12
SESS_1138,CUST_0716,"['Category Page', 'Cart Page', 'Homepage', 'Checkout Page', 'Product Detail Page', 'Order Confirmation Page']",2024-06-13 21:48:03
SESS_1139,CUST_0252,"['Checkout Page', 'Cart Page', 'Category Page', 'Order Confirmation Page', 'Homepage', 'Product Detail Page']",2024-05-17 14:07:49
SESS_1140,CUST_0790,"['Category Page', 'Checkout Page', 'Order Confirmation Page', 'Cart Page', 'Homepage']",2022-11-26 06:05:37
SESS_1141,CUST_0033,"['Checkout Page', 'Order Confirmation Page', 'Homepage', 'Category Page', 'Cart Page']",2024-04-25 03:02:37
SESS_1142,CUST_0075,"['Homepage', 'Cart Page', 'Checkout Page', 'Product Detail Page', 'Category Page', 'Order Confirmation Page']",2023-03-01 17:04:51
SESS_1143,CUST_0417,"['Checkout Page', 'Homepage', 'Product Detail Page', 'Category Page']",2023-12-25 23:43:00
SESS_1144,CUST_0222,"['Cart Page', 'Order Confirmation Page', 'Checkout Page', 'Category Page', 'Homepage']",2022-11-03 01:28:42
SESS_1145,CUST_0958,"['Cart Page', 'Checkout Page', 'Category Page', 'Product Detail Page']",2023-04-24 06:56:55
SESS_1146,CUST_0510,"['Cart Page', 'Homepage', 'Category Page', 'Product Detail Page', 'Order Confirmation Page']",2023-08-07 03:00:07
SESS_1147,CUST_0040,"['Cart Page', 'Category Page', 'Checkout Page', 'Order Confirmation Page']",2024-10-02 19:02:55
SESS_1148,CUST_0488,"['Order Confirmation Page', 'Homepage', 'Product Detail Page', 'Cart Page', 'Category Page']",2022-08-01 04:52:08
SESS_1149,CUST_0916,"['Order Confirmation Page', 'Category Page', 'Cart Page', 'Homepage', 'Product Detail Page', 'Checkout Page']",2024-04-17 19:26:41
SESS_1150,CUST_0219,"['Homepage', 'Product Detail Page', 'Cart Page']",2024-09-17 17:25:54
SESS_1151,CUST_0833,"['Order Confirmation Page', 'Category Page', 'Homepage', 'Checkout Page', 'Product Detail Page', 'Cart Page']",2022-09-28 02:13:08
SESS_1152,CUST_0646,"['Product Detail Page', 'Checkout Page', 'Category Page']",2022-09-19 14:02:23
SESS_1153,CUST_0915,"['Homepage', 'Product Detail Page', 'Checkout Page']",2024-07-27 12:13:44
SESS_1154,CUST_0042,"['Homepage', 'Order Confirmation Page', 'Checkout Page', 'Category Page']",2024-01-10 14:23:22
SESS_1155,CUST_0960,"['Order Confirmation Page', 'Category Page', 'Cart Page', 'Homepage', 'Checkout Page']",2023-09-24 22:23:50
SESS_1156,CUST_0570,"['Cart Page', 'Product Detail Page', 'Order Confirmation Page', 'Category Page']",2023-08-07 00:09:28
SESS_1157,CUST_0016,"['Product Detail Page', 'Order Confirmation Page', 'Checkout Page', 'Homepage', 'Category Page']",2024-08-14 21:54:21
SESS_1158,CUST_0433,"['Category Page', 'Homepage', 'Cart Page', 'Checkout Page']",2023-02-03 01:55:38
SESS_1159,CUST_0497,"['Checkout Page', 'Category Page', 'Cart Page', 'Order Confirmation Page', 'Product Detail Page']",2023-11-01 00:56:34
SESS_1160,CUST_0480,"['Checkout Page', 'Product Detail Page', 'Homepage', 'Cart Page', 'Order Confirmation Page']",2024-05-10 04:19:31
SESS_1161,CUST_0526,"['Product Detail Page', 'Category Page', 'Order Confirmation Page', 'Cart Page', 'Homepage', 'Checkout Page']",2024-07-28 04:16:28
SESS_1162,CUST_0062,"['Cart Page', 'Category Page', 'Product Detail Page']",2022-11-29 16:30:26
SESS_1163,CUST_0432,"['Homepage', 'Checkout Page', 'Cart Page', 'Product Detail Page', 'Category Page']",2023-03-12 14:26:05
SESS_1164,CUST_0459,"['Homepage', 'Category Page', 'Checkout Page', 'Cart Page', 'Product Detail Page', 'Order Confirmation Page']",2024-01-10 21:24:36
SESS_1165,CUST_0956,"['Order Confirmation Page', 'Category Page', 'Cart Page', 'Homepage', 'Product Detail Page', 'Checkout Page']",2023-10-14 03:14:49
SESS_1166,CUST_0923,"['Cart Page', 'Homepage', 'Order Confirmation Page', 'Checkout Page', 'Category Page']",2023-02-04 13:30:42
SESS_1167,CUST_0666,"['Checkout Page', 'Homepage', 'Order Confirmation Page', 'Product Detail Page', 'Category Page']",2022-09-11 08:20:00
SESS_1168,CUST_0331,"['Checkout Page', 'Order Confirmation Page', 'Cart Page']",2023-10-03 04:05:39
SESS_1169,CUST_0170,"['Cart Page', 'Homepage', 'Order Confirmation Page', 'Category Page']",2024-09-08 13:57:18
SESS_1170,CUST_0897,"['Order Confirmation Page', 'Homepage', 'Cart Page', 'Product Detail Page']",2024-05-12 17:43:09
SESS_1171,CUST_0828,"['Homepage', 'Product Detail Page', 'Checkout Page', 'Category Page', 'Cart Page']",2022-11-18 16:27:28
SESS_1172,CUST_0034,"['Category Page', 'Checkout Page', 'Order Confirmation Page', 'Product Detail Page', 'Homepage', 'Cart Page']",2023-12-02 04:38:30
SESS_1173,CUST_0485,"['Product Detail Page', 'Checkout Page', 'Category Page', 'Homepage', 'Cart Page', 'Order Confirmation Page']",2024-01-23 06:37:14
SESS_1174,CUST_0824,"['Homepage', 'Order Confirmation Page', 'Cart Page', 'Category Page', 'Product Detail Page', 'Checkout Page']",2023-10-18 07:44:33
SESS_1175,CUST_0919,"['Category Page', 'Product Detail Page', 'Order Confirmation Page', 'Checkout Page', 'Cart Page', 'Homepage']",2023-08-24 16:06:24
SESS_1176,CUST_0901,"['Product Detail Page', 'Homepage', 'Category Page', 'Order Confirmation Page', 'Cart Page', 'Checkout Page']",2024-07-03 17:04:21
SESS_1177,CUST_0327,"['Order Confirmation Page', 'Cart Page', 'Homepage', 'Checkout Page', 'Product Detail Page', 'Category Page']",2023-10-18 06:42:57
SESS_1178,CUST_0939,"['Product Detail Page', 'Homepage', 'Checkout Page', 'Cart Page', 'Category Page']",2024-02-11 11:08:47
SESS_1179,CUST_0063,"['Checkout Page', 'Order Confirmation Page', 'Cart Page', 'Category Page', 'Homepage']",2024-01-13 23:39:36
SESS_1180,CUST_0874,"['Category Page', 'Product Detail Page', 'Homepage', 'Checkout Page', 'Cart Page', 'Order Confirmation Page']",2022-08-15 04:50:04
SESS_1181,CUST_0295,"['Category Page', 'Order Confirmation Page', 'Cart Page']",2023-08-17 17:35:04
SESS_1182,CUST_0525,"['Order Confirmation Page', 'Checkout Page', 'Cart Page', 'Category Page', 'Product Detail Page', 'Homepage']",2023-08-23 10:30:49
SESS_1183,CUST_0394,"['Category Page', 'Order Confirmation Page', 'Checkout Page']",2022-09-30 04:37:15
SESS_1184,CUST_0977,"['Checkout Page', 'Homepage', 'Product Detail Page', 'Category Page', 'Order Confirmation Page', 'Cart Page']",2023-04-06 05:02:02
SESS_1185,CUST_0809,"['Homepage', 'Cart Page', 'Category Page', 'Product Detail Page', 'Checkout Page']",2023-06-26 06:44:26
SESS_1186,CUST_0174,"['Category Page', 'Order Confirmation Page', 'Checkout Page', 'Homepage']",2024-01-03 16:52:27
SESS_1187,CUST_0275,"['Order Confirmation Page', 'Category Page', 'Checkout Page']",2023-05-06 02:45:06
SESS_1188,CUST_0736,"['Order Confirmation Page', 'Checkout Page', 'Category Page', 'Product Detail Page', 'Cart Page', 'Homepage']",2024-04-22 09:51:09
SESS_1189,CUST_0710,"['Order Confirmation Page', 'Category Page', 'Cart Page', 'Homepage', 'Checkout Page', 'Product Detail Page']",2022-12-09 13:18:58
SESS_1190,CUST_0819,"['Homepage', 'Cart Page', 'Category Page', 'Order Confirmation Page', 'Product Detail Page']",2024-02-20 00:44:34
SESS_1191,CUST_0877,"['Cart Page', 'Homepage', 'Checkout Page']",2024-09-17 13:27:47
SESS_1192,CUST_0282,"['Cart Page', 'Order Confirmation Page', 'Category Page']",2023-03-10 19:39:47
SESS_1193,CUST_0797,"['Order Confirmation Page', 'Checkout Page', 'Category Page']",2024-07-14 10:53:34
SESS_1194,CUST_0547,"['Order Confirmation Page', 'Cart Page', 'Product Detail Page', 'Checkout Page', 'Category Page', 'Homepage']",2023-10-23 03:34:38
SESS_1195,CUST_0647,"['Checkout Page', 'Cart Page', 'Order Confirmation Page', 'Homepage', 'Category Page']",2023-02-25 19:50:09
SESS_1196,CUST_0710,"['Product Detail Page', 'Order Confirmation Page', 'Homepage', 'Category Page', 'Checkout Page']",2023-09-22 12:48:17
SESS_1197,CUST_0106,"['Order Confirmation Page', 'Product Detail Page', 'Category Page', 'Cart Page', 'Homepage', 'Checkout Page']",2022-09-28 01:35:34
SESS_1198,CUST_0474,"['Category Page', 'Order Confirmation Page', 'Checkout Page', 'Homepage', 'Product Detail Page', 'Cart Page']",2023-02-05 05:35:30
SESS_1199,CUST_0637,"['Homepage', 'Cart Page', 'Order Confirmation Page']",2023-06-15 17:14:34
SESS_1200,CUST_0924,"['Product Detail Page', 'Homepage', 'Order Confirmation Page', 'Category Page']",2023-05-31 23:09:57
SESS_1201,CUST_0535,"['Product Detail Page', 'Order Confirmation Page', 'Homepage', 'Cart Page', 'Checkout Page']",2023-10-23 13:12:30
SESS_1202,CUST_0954,"['Order Confirmation Page', 'Product Detail Page', 'Category Page']",2024-03-23 09:16:48
SESS_1203,CUST_0099,"['Cart Page', 'Category Page', 'Checkout Page']",2023-08-20 19:47:36
SESS_1204,CUST_0727,"['Checkout Page', 'Product Detail Page', 'Homepage']",2024-03-24 18:01:56
SESS_1205,CUST_0707,"['Category Page', 'Checkout Page', 'Cart Page', 'Order Confirmation Page']",2022-08-04 23:18:45
SESS_1206,CUST_0036,"['Order Confirmation Page', 'Homepage', 'Cart Page', 'Product Detail Page', 'Category Page', 'Checkout Page']",2023-08-27 14:06:11
SESS_1207,CUST_0435,"['Order Confirmation Page', 'Homepage', 'Checkout Page', 'Product Detail Page', 'Category Page']",2022-09-17 09:58:45
SESS_1208,CUST_0169,"['Homepage', 'Order Confirmation Page', 'Product Detail Page']",2023-09-08 04:19:49
SESS_1209,CUST_0168,"['Category Page', 'Cart Page', 'Checkout Page', 'Order Confirmation Page', 'Homepage']",2023-08-12 03:56:44
SESS_1210,CUST_0788,"['Cart Page', 'Checkout Page', 'Homepage']",2023-12-15 10:33:34
SESS_1211,CUST_0857,"['Category Page', 'Cart Page', 'Homepage', 'Checkout Page', 'Order Confirmation Page']",2024-08-24 22:29:05
SESS_1212,CUST_0096,"['Order Confirmation Page', 'Checkout Page', 'Homepage']",2023-07-05 00:24:48
SESS_1213,CUST_0635,"['Order Confirmation Page', 'Cart Page', 'Category Page']",2023-05-26 22:05:38
SESS_1214,CUST_0569,"['Product Detail Page', 'Order Confirmation Page', 'Checkout Page', 'Homepage', 'Cart Page', 'Category Page']",2023-03-08 12:30:54
SESS_1215,CUST_0152,"['Category Page', 'Product Detail Page', 'Homepage', 'Cart Page']",2024-06-05 16:40:58
SESS_1216,CUST_0240,"['Homepage', 'Order Confirmation Page', 'Checkout Page', 'Product Detail Page', 'Category Page']",2023-04-10 02:30:47
SESS_1217,CUST_0633,"['Cart Page', 'Homepage', 'Product Detail Page', 'Order Confirmation Page', 'Checkout Page', 'Category Page']",2024-08-26 02:48:14
SESS_1218,CUST_0103,"['Category Page', 'Order Confirmation Page', 'Checkout Page', 'Homepage', 'Product Detail Page']",2023-06-08 06:59:14
SESS_1219,CUST_0303,"['Homepage', 'Cart Page', 'Order Confirmation Page', 'Category Page', 'Product Detail Page', 'Checkout Page']",2023-02-28 11:46:28
SESS_1220,CUST_0782,"['Homepage', 'Product Detail Page', 'Order Confirmation Page']",2022-08-31 03:34:41
SESS_1221,CUST_0501,"['Homepage', 'Order Confirmation Page', 'Category Page', 'Cart Page']",2024-04-27 09:55:33
SESS_1222,CUST_0764,"['Order Confirmation Page', 'Checkout Page', 'Homepage', 'Category Page', 'Product Detail Page']",2023-01-29 04:51:57
SESS_1223,CUST_0722,"['Cart Page', 'Checkout Page', 'Homepage', 'Order Confirmation Page', 'Product Detail Page', 'Category Page']",2023-10-10 10:09:17
SESS_1224,CUST_0564,"['Cart Page', 'Homepage', 'Product Detail Page', 'Order Confirmation Page', 'Checkout Page', 'Category Page']",2022-10-27 07:04:07
SESS_1225,CUST_0676,"['Product Detail Page', 'Cart Page', 'Checkout Page', 'Homepage']",2022-11-27 04:17:42
SESS_1226,CUST_0386,"['Homepage', 'Order Confirmation Page', 'Checkout Page', 'Cart Page', 'Category Page', 'Product Detail Page']",2024-05-08 23:06:57
SESS_1227,CUST_0171,"['Category Page', 'Order Confirmation Page', 'Product Detail Page', 'Homepage']",2023-04-10 14:50:51
SESS_1228,CUST_0360,"['Cart Page', 'Checkout Page', 'Homepage', 'Order Confirmation Page']",2022-10-11 00:19:18
SESS_1229,CUST_0974,"['Order Confirmation Page', 'Category Page', 'Cart Page']",2023-02-22 03:22:01
SESS_1230,CUST_0133,"['Category Page', 'Cart Page', 'Homepage']",2024-03-28 05:41:17
SESS_1231,CUST_0345,"['Product Detail Page', 'Order Confirmation Page', 'Checkout Page', 'Category Page']",2023-10-07 16:53:21
SESS_1232,CUST_0919,"['Homepage', 'Cart Page', 'Checkout Page', 'Product Detail Page']",2024-09-05 04:33:22
SESS_1233,CUST_0340,"['Homepage', 'Product Detail Page', 'Cart Page', 'Category Page', 'Order Confirmation Page', 'Checkout Page']",2024-01-07 21:02:37
